location,city,country,pollutant,value,timestamp,unit,source_name,latitude,longitude,averaged_over_in_hours
Made,BUTLER,US,so2,0.001,2019-05-23 13:00:00+00:00,ppm,AirNow,39.464718,-84.40377,1.0
Brigantine,Atlantic City,US,o3,0.034,2019-05-23 13:00:00+00:00,ppm,AirNow,39.46487,-74.44874,1.0
Brigantine,Atlantic City,US,pm25,-1.3,2019-05-23 11:00:00+00:00,µg/m³,AirNow,39.46487,-74.44874,1.0
Brigantine,Atlantic City,US,so2,0.0,2019-05-23 13:00:00+00:00,ppm,AirNow,39.46487,-74.44874,1.0
MARTINSBURG,Hagerstown-Martinsburg,US,o3,0.025,2019-05-23 13:00:00+00:00,ppm,AirNow,39.4656,-77.9583,1.0
South Reno,Reno-Sparks,US,o3,0.017,2019-05-23 13:00:00+00:00,ppm,AirNow,39.46922,-119.77535,1.0
South Reno,Reno-Sparks,US,pm10,12.0,2018-01-07 17:00:00+00:00,µg/m³,AirNow,39.46922,-119.77535,1.0
Yankee Road,BUTLER,US,pm25,5.6,2018-05-18 18:00:00+00:00,µg/m³,AirNow,39.472435,-84.39495,1.0
Yankee Road,BUTLER,US,so2,0.0,2019-05-23 13:00:00+00:00,ppm,AirNow,39.472435,-84.39495,1.0
Fallon,CHURCHILL,US,o3,0.023,2019-05-23 13:00:00+00:00,ppm,AirNow,39.47247,-118.78362,1.0
MTSP,MONROE,US,no2,0.002,2019-05-23 14:00:00+00:00,ppm,AirNow,39.4751,-91.78899,1.0
MTSP,MONROE,US,o3,0.023,2019-05-23 14:00:00+00:00,ppm,AirNow,39.4751,-91.78899,1.0
MTSP,MONROE,US,pm10,10.0,2019-05-23 14:00:00+00:00,µg/m³,AirNow,39.4751,-91.78899,1.0
MTSP,MONROE,US,so2,0.002,2019-05-23 14:00:00+00:00,ppm,AirNow,39.4751,-91.78899,1.0
Amanda  Elementary,BUTLER,US,pm25,8.3,2018-05-18 18:00:00+00:00,µg/m³,AirNow,39.478848,-84.40768,1.0
Amanda  Elementary,BUTLER,US,so2,0.001,2019-05-23 13:00:00+00:00,ppm,AirNow,39.478848,-84.40768,1.0
Horse Rock,ALLEGANY,US,so2,0.0,2019-05-21 11:00:00+00:00,ppm,AirNow,39.483616,-79.02638,1.0
Terre Haute-Lafayett,Terre Haute,US,o3,0.034,2019-05-23 13:00:00+00:00,ppm,AirNow,39.4861,-87.4014,1.0
Terre Haute-Lafayett,Terre Haute,US,pm25,16.0,2016-03-13 05:00:00+00:00,µg/m³,AirNow,39.4861,-87.4014,1.0
Terre Haute-Lafayett,Terre Haute,US,so2,0.001,2019-05-23 13:00:00+00:00,ppm,AirNow,39.4861,-87.4014,1.0
Moran,ALLEGANY,US,so2,0.001,2019-05-21 11:00:00+00:00,ppm,AirNow,39.4864,-79.0638,1.0
Plumb-Kit,Reno-Sparks,US,pm10,33.0,2018-01-04 13:00:00+00:00,µg/m³,AirNow,39.506,-119.789,1.0
Reno3,Reno-Sparks,US,co,0.15,2019-05-23 13:00:00+00:00,ppm,AirNow,39.52507,-119.80775,1.0
Reno3,Reno-Sparks,US,no2,0.007,2019-05-23 13:00:00+00:00,ppm,AirNow,39.52507,-119.80775,1.0
Reno3,Reno-Sparks,US,o3,0.022,2019-05-23 13:00:00+00:00,ppm,AirNow,39.52507,-119.80775,1.0
Reno3,Reno-Sparks,US,pm10,9.0,2019-05-23 13:00:00+00:00,µg/m³,AirNow,39.52507,-119.80775,1.0
Reno3,Reno-Sparks,US,pm25,1.0,2019-05-23 13:00:00+00:00,µg/m³,AirNow,39.52507,-119.80775,1.0
Reno3,Reno-Sparks,US,so2,0.0,2019-05-23 13:00:00+00:00,ppm,AirNow,39.52507,-119.80775,1.0
Trimble,Kansas City,US,o3,0.031,2019-05-23 14:00:00+00:00,ppm,AirNow,39.5306,-94.556,1.0
Rifle Particulate,GARFIELD,US,pm25,6.0,2019-05-22 16:00:00+00:00,µg/m³,AirNow,39.5318,-107.7823,1.0
Oxford,Cincinnati-Middletown,US,o3,0.042,2019-05-23 13:00:00+00:00,ppm,AirNow,39.5327,-84.7286,1.0
Willows-Colusa,GLENN,US,o3,0.021,2019-04-12 13:00:00+00:00,ppm,AirNow,39.53389,-122.190834,1.0
Willows-Colusa,GLENN,US,pm10,4.0,2019-04-12 13:00:00+00:00,µg/m³,AirNow,39.53389,-122.190834,1.0
Willows-Colusa,GLENN,US,pm25,4.0,2019-04-12 13:00:00+00:00,µg/m³,AirNow,39.53389,-122.190834,1.0
Chatfield Park - 115,Denver-Aurora,US,o3,0.039,2019-05-23 13:00:00+00:00,ppm,AirNow,39.5339,-105.07,1.0
Chatfield Park - 115,Denver-Aurora,US,pm25,4.2,2019-05-23 13:00:00+00:00,µg/m³,AirNow,39.5339,-105.07,1.0
Sparks,Reno-Sparks,US,co,0.2,2019-05-23 13:00:00+00:00,ppm,AirNow,39.54092,-119.746765,1.0
Sparks,Reno-Sparks,US,o3,0.018,2019-05-23 13:00:00+00:00,ppm,AirNow,39.54092,-119.746765,1.0
Sparks,Reno-Sparks,US,pm10,4.0,2019-05-23 13:00:00+00:00,µg/m³,AirNow,39.54092,-119.746765,1.0
Sparks,Reno-Sparks,US,pm25,1.0,2019-05-23 13:00:00+00:00,µg/m³,AirNow,39.54092,-119.746765,1.0
Aspen Park,Denver-Aurora,US,o3,0.032,2019-05-23 13:00:00+00:00,ppm,AirNow,39.5415,-105.2984,1.0
Rifle Ozone,GARFIELD,US,o3,0.0,2019-05-23 13:00:00+00:00,ppm,AirNow,39.5418,-107.7841,1.0
LUMS 2,Philadelphia-Camden-Wilmington,US,o3,0.034,2019-05-23 13:00:00+00:00,ppm,AirNow,39.5511,-75.7308,1.0
LUMS 2,Philadelphia-Camden-Wilmington,US,pm25,4.0,2019-05-23 13:00:00+00:00,µg/m³,AirNow,39.5511,-75.7308,1.0
LUMS 2,Philadelphia-Camden-Wilmington,US,so2,0.0,2019-05-23 13:00:00+00:00,ppm,AirNow,39.5511,-75.7308,1.0
Aldino,Baltimore-Towson,US,o3,0.036,2019-05-21 15:00:00+00:00,ppm,AirNow,39.5633,-76.2039,1.0
Sandcut,Terre Haute,US,o3,0.034,2019-05-23 13:00:00+00:00,ppm,AirNow,39.5642,-87.3253,1.0
Hagerstown,Hagerstown-Martinsburg,US,o3,0.034,2019-05-21 15:00:00+00:00,ppm,AirNow,39.5656,-77.7219,1.0
Hagerstown,Hagerstown-Martinsburg,US,pm25,5.0,2019-05-20 13:00:00+00:00,µg/m³,AirNow,39.5656,-77.7219,1.0
Highland Reservoir -,Denver-Aurora,US,o3,0.038,2019-05-23 13:00:00+00:00,ppm,AirNow,39.5689,-104.9572,1.0
Monrovia,Indianapolis,US,o3,0.035,2019-05-23 00:00:00+00:00,ppm,AirNow,39.5756,-86.4778,1.0
Rte 9 Del. City,NEW CASTLE,US,pm25,3.4,2019-05-23 13:00:00+00:00,µg/m³,AirNow,39.595,-75.611,1.0
Rte 9 Del. City,NEW CASTLE,US,so2,0.0,2019-05-23 13:00:00+00:00,ppm,AirNow,39.595,-75.611,1.0
P2,CARBON,US,no2,0.001,2019-05-23 13:00:00+00:00,ppm,AirNow,39.5958,-110.77,1.0
P2,CARBON,US,o3,0.058,2019-05-23 13:00:00+00:00,ppm,AirNow,39.5958,-110.77,1.0
Fernley,LYON,US,o3,0.022,2019-05-23 13:00:00+00:00,ppm,AirNow,39.602737,-119.247856,1.0
Fairland,Indianapolis,US,o3,0.042,2019-05-23 13:00:00+00:00,ppm,AirNow,39.613365,-85.87067,1.0
Spanish Springs,Reno-Sparks,US,o3,0.018,2019-05-23 13:00:00+00:00,ppm,AirNow,39.621464,-119.718735,1.0
Spanish Springs,Reno-Sparks,US,pm10,8.0,2019-05-23 13:00:00+00:00,µg/m³,AirNow,39.621464,-119.718735,1.0
Spanish Springs,Reno-Sparks,US,pm25,3.0,2019-05-23 13:00:00+00:00,µg/m³,AirNow,39.621464,-119.718735,1.0
Hackney,MORGAN,US,so2,0.0,2019-05-23 13:00:00+00:00,ppm,AirNow,39.6323,-81.6701,1.0
Deer Creek,Washington,US,o3,0.041,2019-05-23 13:00:00+00:00,ppm,AirNow,39.6359,-83.2605,1.0
Wadsworth-NV,Reno-Sparks,US,pm10,6.0,2019-05-23 13:00:00+00:00,µg/m³,AirNow,39.6367,-119.2889,1.0
Aurora East,ARAPAHOE,US,o3,0.039,2019-05-23 13:00:00+00:00,ppm,AirNow,39.638542,-104.56906,1.0
Welch - 12400 W. Hwy,Denver-Aurora,US,o3,0.031,2019-05-23 11:00:00+00:00,ppm,AirNow,39.6389,-105.1389,1.0
Lemmon Valley,Reno-Sparks,US,co,0.9,2017-01-19 16:00:00+00:00,ppm,AirNow,39.645,-119.842,1.0
Lemmon Valley,Reno-Sparks,US,o3,0.025,2019-05-23 13:00:00+00:00,ppm,AirNow,39.645,-119.842,1.0
MORGANTOWN,Morgantown,US,o3,0.038,2019-05-23 13:00:00+00:00,ppm,AirNow,39.6489,-79.9211,1.0
MMCA81010,CA8 - ARB,US,pm25,50.0,2018-11-20 17:00:00+00:00,µg/m³,AirNow,39.649143,-121.64968,1.0
Xenia,Dayton,US,o3,0.033,2019-05-23 13:00:00+00:00,ppm,AirNow,39.66575,-83.94285,1.0
Ancora State Hosptia,Philadelphia-Camden-Wilmington,US,o3,0.033,2019-05-23 13:00:00+00:00,ppm,AirNow,39.68425,-74.86149,1.0
Fair Hill,Philadelphia-Camden-Wilmington,US,o3,0.036,2019-05-21 15:00:00+00:00,ppm,AirNow,39.7011,-75.86,1.0
Fair Hill,Philadelphia-Camden-Wilmington,US,pm25,0.0,2019-05-21 11:00:00+00:00,µg/m³,AirNow,39.7011,-75.86,1.0
Piney Run,GARRETT,US,co,0.09,2019-05-20 16:00:00+00:00,ppm,AirNow,39.7058,-79.0119,1.0
Piney Run,GARRETT,US,no2,0.001,2019-05-20 16:00:00+00:00,ppm,AirNow,39.7058,-79.0119,1.0
Piney Run,GARRETT,US,o3,0.032,2019-05-21 15:00:00+00:00,ppm,AirNow,39.7058,-79.0119,1.0
Piney Run,GARRETT,US,pm25,5.0,2019-05-20 16:00:00+00:00,µg/m³,AirNow,39.7058,-79.0119,1.0
Piney Run,GARRETT,US,so2,0.0,2019-05-20 16:00:00+00:00,ppm,AirNow,39.7058,-79.0119,1.0
Paradise - Airport,Chico,US,o3,0.03,2019-05-23 13:00:00+00:00,ppm,AirNow,39.708454,-121.61731,1.0
Denver - NJH - 14th,Denver-Aurora,US,pm25,5.2,2019-05-23 13:00:00+00:00,µg/m³,AirNow,39.7386,-104.9394,1.0
MLK,Philadelphia-Camden-Wilmington,US,co,0.13,2019-05-23 13:00:00+00:00,ppm,AirNow,39.7394,-75.5581,1.0
MLK,Philadelphia-Camden-Wilmington,US,o3,0.032,2019-05-23 13:00:00+00:00,ppm,AirNow,39.7394,-75.5581,1.0
MLK,Philadelphia-Camden-Wilmington,US,pm25,4.3,2019-05-23 13:00:00+00:00,µg/m³,AirNow,39.7394,-75.5581,1.0
MLK,Philadelphia-Camden-Wilmington,US,so2,0.001,2019-05-23 13:00:00+00:00,ppm,AirNow,39.7394,-75.5581,1.0
St. Joseph,St. Joseph,US,pm10,53.0,2019-05-23 14:00:00+00:00,µg/m³,AirNow,39.74167,-94.85833,1.0
St. Joseph,St. Joseph,US,pm25,4.7,2019-05-23 14:00:00+00:00,µg/m³,AirNow,39.74167,-94.85833,1.0
Golden - NREL - 2054,Denver-Aurora,US,o3,0.036,2019-05-23 13:00:00+00:00,ppm,AirNow,39.7419,-105.1786,1.0
Indpls-Harding St,Indianapolis,US,o3,0.029,2019-05-23 13:00:00+00:00,ppm,AirNow,39.7489,-86.1861,1.0
Indpls-Harding St,Indianapolis,US,so2,0.0,2019-05-23 13:00:00+00:00,ppm,AirNow,39.7489,-86.1861,1.0
Denver - CAMP - 2105,Denver-Aurora,US,co,0.3,2019-05-23 13:00:00+00:00,ppm,AirNow,39.7511,-104.9872,1.0
Denver - CAMP - 2105,Denver-Aurora,US,no2,0.018,2019-05-23 13:00:00+00:00,ppm,AirNow,39.7511,-104.9872,1.0
Denver - CAMP - 2105,Denver-Aurora,US,o3,0.026,2019-05-23 13:00:00+00:00,ppm,AirNow,39.7511,-104.9872,1.0
Denver - CAMP - 2105,Denver-Aurora,US,pm10,15.0,2019-05-23 13:00:00+00:00,µg/m³,AirNow,39.7511,-104.9872,1.0
Denver - CAMP - 2105,Denver-Aurora,US,pm25,5.9,2019-05-23 13:00:00+00:00,µg/m³,AirNow,39.7511,-104.9872,1.0
Denver - CAMP - 2105,Denver-Aurora,US,so2,0.0,2019-05-23 13:00:00+00:00,ppm,AirNow,39.7511,-104.9872,1.0
REIBOLD,Dayton,US,co,0.3,2019-05-23 13:00:00+00:00,ppm,AirNow,39.757835,-84.191666,1.0
Dayton - Sinclair,Dayton,US,pm25,5.9,2019-05-23 13:00:00+00:00,µg/m³,AirNow,39.758236,-84.19737,1.0
Avon,Indianapolis,US,o3,0.038,2019-05-23 13:00:00+00:00,ppm,AirNow,39.7589,-86.3972,1.0
Chico -  East,BUTTE,US,co,0.13,2019-05-23 13:00:00+00:00,ppm,AirNow,39.76168,-121.84047,1.0
Chico -  East,BUTTE,US,no2,0.003,2019-05-23 13:00:00+00:00,ppm,AirNow,39.76168,-121.84047,1.0
Chico -  East,BUTTE,US,o3,0.021,2019-05-23 13:00:00+00:00,ppm,AirNow,39.76168,-121.84047,1.0
Chico -  East,BUTTE,US,pm10,6.0,2019-05-23 13:00:00+00:00,µg/m³,AirNow,39.76168,-121.84047,1.0
Chico -  East,BUTTE,US,pm25,-1.0,2019-05-23 13:00:00+00:00,µg/m³,AirNow,39.76168,-121.84047,1.0
Indpls- Illinois St,Indianapolis,US,co,0.47,2019-05-23 13:00:00+00:00,ppm,AirNow,39.768055,-86.16,1.0
BELLFNT2,Philadelphia-Camden-Wilmington,US,o3,0.03,2019-05-23 13:00:00+00:00,ppm,AirNow,39.7739,-75.4964,1.0
BELLFNT2,Philadelphia-Camden-Wilmington,US,so2,0.001,2019-05-23 13:00:00+00:00,ppm,AirNow,39.7739,-75.4964,1.0
Paradise Theater,BUTTE,US,pm25,3.0,2019-05-23 13:00:00+00:00,µg/m³,AirNow,39.77919,-121.59135,1.0
La Casa NCORE - 4545,Denver-Aurora,US,co,0.1,2019-05-23 13:00:00+00:00,ppm,AirNow,39.7794,-105.00523,1.0
La Casa NCORE - 4545,Denver-Aurora,US,no2,0.01,2019-05-23 13:00:00+00:00,ppm,AirNow,39.7794,-105.00523,1.0
La Casa NCORE - 4545,Denver-Aurora,US,o3,0.035,2019-05-23 13:00:00+00:00,ppm,AirNow,39.7794,-105.00523,1.0
La Casa NCORE - 4545,Denver-Aurora,US,pm10,20.0,2019-05-23 13:00:00+00:00,µg/m³,AirNow,39.7794,-105.00523,1.0
La Casa NCORE - 4545,Denver-Aurora,US,pm25,5.0,2019-05-23 13:00:00+00:00,µg/m³,AirNow,39.7794,-105.00523,1.0
La Casa NCORE - 4545,Denver-Aurora,US,so2,0.0,2019-05-23 13:00:00+00:00,ppm,AirNow,39.7794,-105.00523,1.0
Globeville,DENVER,US,no2,0.014,2019-05-23 13:00:00+00:00,ppm,AirNow,39.78562,-104.98847,1.0
Globeville,DENVER,US,pm25,5.6,2019-05-23 13:00:00+00:00,µg/m³,AirNow,39.78562,-104.98847,1.0
Eastwood,Dayton,US,o3,0.034,2019-05-23 13:00:00+00:00,ppm,AirNow,39.78563,-84.13437,1.0
Indpls - I-70 E,Indianapolis,US,bc,0.64,2019-05-23 13:00:00+00:00,µg/m³,AirNow,39.787933,-86.13088,1.0
Indpls - I-70 E,Indianapolis,US,co,0.39,2019-05-23 13:00:00+00:00,ppm,AirNow,39.787933,-86.13088,1.0
Indpls - I-70 E,Indianapolis,US,no2,0.016,2019-03-25 17:00:00+00:00,ppm,AirNow,39.787933,-86.13088,1.0
Indpls - I-70 E,Indianapolis,US,o3,0.034,2019-05-23 13:00:00+00:00,ppm,AirNow,39.787933,-86.13088,1.0
Indpls - I-70 E,Indianapolis,US,pm25,6.5,2019-05-23 13:00:00+00:00,µg/m³,AirNow,39.787933,-86.13088,1.0
Indpls-W.18th St,Indianapolis,US,pm25,6.0,2019-05-23 13:00:00+00:00,µg/m³,AirNow,39.7889,-86.2147,1.0
Indpls-E.16th St,Indianapolis,US,o3,0.0,2017-11-01 04:00:00+00:00,ppm,AirNow,39.7892,-86.0608,1.0
Clarksboro,Philadelphia-Camden-Wilmington,US,o3,0.025,2019-05-23 13:00:00+00:00,ppm,AirNow,39.80034,-75.21212,1.0
Portola,PLUMAS,US,pm25,0.0,2019-05-23 09:00:00+00:00,µg/m³,AirNow,39.808334,-120.471664,1.0
Yellow Springs,Dayton,US,pm25,19.2,2019-01-04 14:00:00+00:00,µg/m³,AirNow,39.80834,-83.88711,1.0
Indpls-Washington Pa,Indianapolis,US,bc,3.74,2019-05-23 13:00:00+00:00,µg/m³,AirNow,39.8108,-86.1147,1.0
Indpls-Washington Pa,Indianapolis,US,co,0.26,2019-05-23 13:00:00+00:00,ppm,AirNow,39.8108,-86.1147,1.0
Indpls-Washington Pa,Indianapolis,US,no2,0.011,2018-05-31 15:00:00+00:00,ppm,AirNow,39.8108,-86.1147,1.0
Indpls-Washington Pa,Indianapolis,US,o3,0.029,2019-05-23 13:00:00+00:00,ppm,AirNow,39.8108,-86.1147,1.0
Indpls-Washington Pa,Indianapolis,US,pm10,12.0,2016-03-13 05:00:00+00:00,µg/m³,AirNow,39.8108,-86.1147,1.0
Indpls-Washington Pa,Indianapolis,US,pm25,3.6,2016-03-13 05:00:00+00:00,µg/m³,AirNow,39.8108,-86.1147,1.0
Indpls-Washington Pa,Indianapolis,US,so2,0.0,2019-05-23 13:00:00+00:00,ppm,AirNow,39.8108,-86.1147,1.0
BCSP,Philadelphia-Camden-Wilmington,US,o3,0.027,2019-05-23 13:00:00+00:00,ppm,AirNow,39.8172,-75.5639,1.0
Marcus Hook,Philadelphia-Camden-Wilmington,US,pm25,2.3,2019-05-23 13:00:00+00:00,µg/m³,AirNow,39.818714,-75.41397,1.0
Holbrook,GREENE,US,o3,0.023,2019-05-22 11:00:00+00:00,ppm,AirNow,39.82,-80.2897,1.0
Holbrook,GREENE,US,pm25,3.9,2019-05-23 13:00:00+00:00,µg/m³,AirNow,39.82,-80.2897,1.0
Adams,Denver-Aurora,US,pm25,4.4,2019-05-23 13:00:00+00:00,µg/m³,AirNow,39.82839,-104.93846,1.0
SPFD_IB,Springfield,US,o3,0.0,2019-05-23 10:00:00+00:00,ppm,AirNow,39.831524,-89.64092,1.0
Springfield Ag,SANGAMON,US,pm25,9.5,2019-05-23 13:00:00+00:00,µg/m³,AirNow,39.83192,-89.644165,1.0
New Garden,Philadelphia-Camden-Wilmington,US,o3,0.031,2019-05-23 13:00:00+00:00,ppm,AirNow,39.8344,-75.7678,1.0
New Garden,Philadelphia-Camden-Wilmington,US,pm25,5.1,2019-05-23 13:00:00+00:00,µg/m³,AirNow,39.8344,-75.7678,1.0
CHES,Philadelphia-Camden-Wilmington,US,o3,0.032,2018-10-13 20:00:00+00:00,ppm,AirNow,39.8356,-75.3725,1.0
CHES,Philadelphia-Camden-Wilmington,US,pm25,-0.9,2018-10-03 12:00:00+00:00,µg/m³,AirNow,39.8356,-75.3725,1.0
Preble County,Dayton,US,co,0.14,2019-05-23 13:00:00+00:00,ppm,AirNow,39.83562,-84.72049,1.0
Preble County,Dayton,US,o3,0.044,2019-05-23 13:00:00+00:00,ppm,AirNow,39.83562,-84.72049,1.0
Preble County,Dayton,US,pm25,6.9,2019-05-23 13:00:00+00:00,µg/m³,AirNow,39.83562,-84.72049,1.0
Welby - 78th Ave. &,Denver-Aurora,US,co,0.1,2019-05-23 13:00:00+00:00,ppm,AirNow,39.8392,-104.9489,1.0
Welby - 78th Ave. &,Denver-Aurora,US,no2,0.007,2019-05-23 13:00:00+00:00,ppm,AirNow,39.8392,-104.9489,1.0
Welby - 78th Ave. &,Denver-Aurora,US,o3,0.033,2019-05-23 13:00:00+00:00,ppm,AirNow,39.8392,-104.9489,1.0
Welby - 78th Ave. &,Denver-Aurora,US,pm10,8.0,2019-05-23 13:00:00+00:00,µg/m³,AirNow,39.8392,-104.9489,1.0
Welby - 78th Ave. &,Denver-Aurora,US,so2,0.0,2019-05-23 13:00:00+00:00,ppm,AirNow,39.8392,-104.9489,1.0
Mud Run,Springfield,US,o3,0.035,2019-05-23 13:00:00+00:00,ppm,AirNow,39.85567,-83.99773,1.0
Mud Run,Springfield,US,so2,0.0,2019-05-23 13:00:00+00:00,ppm,AirNow,39.85567,-83.99773,1.0
Indpls-Ft. Harrison,Indianapolis,US,o3,0.037,2019-05-23 13:00:00+00:00,ppm,AirNow,39.8589,-86.0214,1.0
York DW,York-Hanover,US,o3,0.03,2019-05-23 13:00:00+00:00,ppm,AirNow,39.8608,-76.4619,1.0
Rocky Flats - N - 16,Denver-Aurora,US,o3,0.033,2019-05-23 13:00:00+00:00,ppm,AirNow,39.9128,-105.1883,1.0
MOUNDSVILLE,Wheeling,US,pm25,5.7,2018-08-16 01:00:00+00:00,µg/m³,AirNow,39.9158,-80.7342,1.0
QUINCY,Quincy,US,o3,0.027,2019-05-23 13:00:00+00:00,ppm,AirNow,39.9175,-91.3358,1.0
Uniontown,Pittsburgh,US,o3,0.031,2019-05-23 13:00:00+00:00,ppm,AirNow,39.917664,-79.8055,1.0
Uniontown,Pittsburgh,US,pm25,11.8,2019-05-23 13:00:00+00:00,µg/m³,AirNow,39.917664,-79.8055,1.0
RIT,PHILADELPHIA,US,pm25,6.9,2019-05-22 16:00:00+00:00,µg/m³,AirNow,39.922516,-75.18678,1.0
RIT,PHILADELPHIA,US,so2,0.0,2019-05-22 13:00:00+00:00,ppm,AirNow,39.922516,-75.18678,1.0
Arendtsville,Gettysburg,US,o3,0.032,2019-05-23 13:00:00+00:00,ppm,AirNow,39.9233,-77.3081,1.0
Arendtsville,Gettysburg,US,pm25,6.7,2019-05-23 13:00:00+00:00,µg/m³,AirNow,39.9233,-77.3081,1.0
Springfield PM,Springfield,US,pm25,7.6,2019-05-23 13:00:00+00:00,µg/m³,AirNow,39.92882,-83.80949,1.0
Camden Spruce St,Philadelphia-Camden-Wilmington,US,co,0.2,2019-05-23 13:00:00+00:00,ppm,AirNow,39.934444,-75.12529,1.0
Camden Spruce St,Philadelphia-Camden-Wilmington,US,no2,0.01,2019-05-23 13:00:00+00:00,ppm,AirNow,39.934444,-75.12529,1.0
Camden Spruce St,Philadelphia-Camden-Wilmington,US,o3,0.028,2019-05-23 13:00:00+00:00,ppm,AirNow,39.934444,-75.12529,1.0
Camden Spruce St,Philadelphia-Camden-Wilmington,US,pm25,11.6,2019-05-23 11:00:00+00:00,µg/m³,AirNow,39.934444,-75.12529,1.0
Camden Spruce St,Philadelphia-Camden-Wilmington,US,so2,0.0,2019-05-23 13:00:00+00:00,ppm,AirNow,39.934444,-75.12529,1.0
Quincy BAM,PLUMAS,US,pm25,3.0,2019-05-23 13:00:00+00:00,µg/m³,AirNow,39.9369,-120.9478,1.0
Quaker City,NOBLE,US,o3,0.036,2019-05-23 13:00:00+00:00,ppm,AirNow,39.9428,-81.3373,1.0
SAVANNAH,ANDREW,US,o3,0.031,2019-05-23 14:00:00+00:00,ppm,AirNow,39.9544,-94.849,1.0
Ohio DES,LICKING,US,o3,0.031,2019-05-23 13:00:00+00:00,ppm,AirNow,39.954475,-82.75887,1.0
FAB,PHILADELPHIA,US,pm25,4.0,2019-05-22 16:00:00+00:00,µg/m³,AirNow,39.9603,-75.1424,1.0
Fishers,Indianapolis,US,pm25,2.8,2016-10-27 23:00:00+00:00,µg/m³,AirNow,39.960884,-85.939545,1.0
Methodist Hill,Chambersburg,US,o3,0.039,2019-05-23 13:00:00+00:00,ppm,AirNow,39.9611,-77.4756,1.0
Columbus - Franklin,Columbus,US,no2,0.014,2017-12-29 09:00:00+00:00,ppm,AirNow,39.96523,-82.95549,1.0
Columbus - Franklin,Columbus,US,o3,0.014,2017-11-03 09:00:00+00:00,ppm,AirNow,39.96523,-82.95549,1.0
YORK,York-Hanover,US,o3,0.038,2018-10-13 20:00:00+00:00,ppm,AirNow,39.9653,-76.6994,1.0
YORK,York-Hanover,US,pm25,29.6,2018-11-20 11:00:00+00:00,µg/m³,AirNow,39.9653,-76.6994,1.0
Shadyside PSD,BELMONT,US,co,0.9,2019-05-23 11:00:00+00:00,ppm,AirNow,39.9679,-80.7464,1.0
Shadyside PSD,BELMONT,US,no2,0.006,2019-05-23 13:00:00+00:00,ppm,AirNow,39.9679,-80.7464,1.0
Shadyside PSD,BELMONT,US,so2,0.0,2019-05-23 13:00:00+00:00,ppm,AirNow,39.9679,-80.7464,1.0
Laurel Hill,Somerset,US,o3,0.041,2019-05-23 13:00:00+00:00,ppm,AirNow,39.9878,-79.2514,1.0
MON,PHILADELPHIA,US,pm25,1.0,2019-05-22 16:00:00+00:00,µg/m³,AirNow,39.988842,-75.20721,1.0
NEW,PHILADELPHIA,US,o3,0.026,2019-05-22 13:00:00+00:00,ppm,AirNow,39.99139,-75.08083,1.0
NEW,PHILADELPHIA,US,pm25,4.0,2019-05-22 16:00:00+00:00,µg/m³,AirNow,39.99139,-75.08083,1.0
NEW,PHILADELPHIA,US,so2,0.047,2019-05-22 13:00:00+00:00,ppm,AirNow,39.99139,-75.08083,1.0
Whitestown,Indianapolis,US,o3,0.043,2019-05-23 13:00:00+00:00,ppm,AirNow,39.9975,-86.39528,1.0
Emporia,Anderson,US,o3,0.044,2019-05-23 13:00:00+00:00,ppm,AirNow,40.0025,-85.6569,1.0
Columbus - Fairgroun,Columbus,US,no2,0.004,2019-05-23 13:00:00+00:00,ppm,AirNow,40.002735,-82.99441,1.0
Columbus - Fairgroun,Columbus,US,pm25,5.0,2018-10-22 13:00:00+00:00,µg/m³,AirNow,40.002735,-82.99441,1.0
Columbus - Fairgroun,Columbus,US,so2,0.0,2019-05-23 13:00:00+00:00,ppm,AirNow,40.002735,-82.99441,1.0
Meeker Colorado,RIO BLANCO,US,no2,0.001,2019-05-22 20:00:00+00:00,ppm,AirNow,40.0039,-107.8475,1.0
Meeker Colorado,RIO BLANCO,US,o3,0.051,2019-05-22 20:00:00+00:00,ppm,AirNow,40.0039,-107.8475,1.0
Boulder - CU - 2102,Boulder,US,pm25,3.7,2019-05-23 13:00:00+00:00,µg/m³,AirNow,40.0128,-105.2667,1.0
Heath,Columbus,US,o3,0.038,2019-05-23 13:00:00+00:00,ppm,AirNow,40.026035,-82.433,1.0
Lancaster DW,Lancaster,US,o3,0.028,2019-05-23 13:00:00+00:00,ppm,AirNow,40.0439,-76.1125,1.0
Lancaster DW,Lancaster,US,pm25,5.7,2019-05-23 13:00:00+00:00,µg/m³,AirNow,40.0439,-76.1125,1.0
LANC,Lancaster,US,o3,0.039,2018-10-13 20:00:00+00:00,ppm,AirNow,40.0467,-76.2833,1.0
LANC,Lancaster,US,pm25,28.9,2018-11-20 11:00:00+00:00,µg/m³,AirNow,40.0467,-76.2833,1.0
Bondville,Champaign-Urbana,US,co,0.0,2019-05-23 05:00:00+00:00,ppm,AirNow,40.0519,-88.3724,1.0
Bondville,Champaign-Urbana,US,o3,0.024,2019-05-23 05:00:00+00:00,ppm,AirNow,40.0519,-88.3724,1.0
Bondville,Champaign-Urbana,US,so2,-0.001,2019-05-23 05:00:00+00:00,ppm,AirNow,40.0519,-88.3724,1.0
BONDVILLE,CHAMPAIGN,US,pm25,2.2,2019-04-15 21:00:00+00:00,µg/m³,AirNow,40.052242,-88.37255,1.0
